sender,recipient,amount0,amount1,sqrtPriceX96,liquidity,tick,contract_address,evt_index,evt_tx_hash,evt_block_time,evt_block_number,pool,fee,tickSpacing,token0,token1,symbol0,decimals0,symbol1,decimals1,price,low_tick,top_tick,low_tick_price,top_tick_price,sqrt_price,sqrt_low_tick_price,sqrt_top_tick_price,token0_reserve,token1_reserve,fee_fraction,fee0,fee1,evt_block_time_day,token0_price,token1_price,token0_reserve_usd,token1_reserve_usd,fee0_usd,fee1_usd,yield_per_dollar
0xCD9e13b2F3BFC26cd99989fB849a2751932595C4,0xCD9e13b2F3BFC26cd99989fB849a2751932595C4,-113363660663,3.463016448409391E19,1384555432084919143284714869096448,8775070521693797515,195380,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,92,0xfa33003fd52297c0b7ce9190ffb1077f7a75b4abf993c172968e728568780ff7,2021-08-13T20:19:48.000+0000,13018953,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,305366473.309258,195380,195390,305366473.309258,305671977.2341306,17474.73814708701,17474.73814708701,17483.477263809127,251003.43538295108,0,0.0005,0,0.017315082242046954,2021-08-13T00:00:00.000+0000,1,3197.9330746028095,251003.43538295108,0,0,55.37247419130973,0.00022060444753207865
0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,-6787777106,3.5530865217413873E18,1812226550889162891057174319682861,14043065054675620057,200764,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,54,0x59bbf5c4d520649b73e784f777df15ae6576ab6411e26dd5f0597ddd1900e88b,2022-05-30T06:47:43.000+0000,14871150,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,523159133.8198129,200760,200770,522949922.471737,523473107.7844388,22872.672205490395,22868.098357137984,22879.534693355083,184153.2565617362,64.23084996312865,0.0005,0,0.0017765432608706938,2022-05-30T00:00:00.000+0000,1,1914.8368775534088,184153.2565617362,122991.60018599874,0,3.4017905504841903,0.000011075525035661457
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,25470000000,-6.0495557569908306E18,1221322079772252210487578716485300,16246012253228629536,192871,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,44,0x6cb5bb0fcdaf449b92ffe8346e9f06e4575e45bb7a6d2030d06f82c6ac3c6cd9,2021-10-26T11:42:05.000+0000,13492782,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,237608687.72498354,192870,192880,237584929.23206034,237822621.1030257,15414.560899519114,15413.790229273925,15421.49866592173,474142.3095405093,12.520318246534975,0.0005,12.735,0,2021-10-26T00:00:00.000+0000,1,4192.079397409927,474142.3095405093,52486.16817031485,12.735,0,0.000024182133209653143
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-491144208,1.5E17,1384242920356299742377439230742777,8775070521693797515,195376,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,309,0xe90bf9bbab5a0d547c2f2102f4f371e6c354e7fdf46aa4aaefb3efa932b0db42,2021-08-13T20:19:37.000+0000,13018952,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,305244357.25047535,195370,195380,305061274.72035027,305366473.309258,17471.243723629846,17466.0033986127,17474.73814708701,100436.51814814043,45.984221582072415,0.0005,0,0.000075,2021-08-13T00:00:00.000+0000,1,3197.9330746028095,100436.51814814043,147054.4631071737,0,0.2398449805952107,9.691059422799098e-7
0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,45000000000,-2.3533327395754746E19,1812206515109009618659424630053570,14043065054675620057,200764,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,34,0xe7141fca514e08d589459486fbfc4f50ed155bad0b97e8c849453e9637d1c1f6,2022-05-30T06:47:43.000+0000,14871150,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,523159133.8198129,200760,200770,522949922.471737,523473107.7844388,22872.672205490395,22868.098357137984,22879.534693355083,184153.2565617362,64.23084996312865,0.0005,22.5,0,2022-05-30T00:00:00.000+0000,1,1914.8368775534088,184153.2565617362,122991.60018599874,22.5,0,0.00007325533703623031
0xE592427A0AEce92De3Edee1F18E0157C05861564,0x4d246bE90C2f36730bb853aD41d0a189061192d3,-300167075469,7.077945792835946E19,1216557789905292124594523721482998,10356855752308855919,192793,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8,0x93316dce8dc2b7e370704a2a5d2443d429df4e9ec49c0df7489ec087aa790de9,2021-10-26T00:34:26.000+0000,13489830,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,235762641.20193508,192790,192800,235691926.55297568,235927724.5691836,15354.564181439182,15352.261284676459,15359.938950698455,236026.50114941056,23.850769583984476,0.0005,0,0.03538972896417973,2021-10-26T00:00:00.000+0000,1,4192.079397409927,236026.50114941056,99984.31978539265,0,148.3565536706592,0.000441523142790229
0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x0f1C01d98AE190Ad2739a6075B21C2343d8b412e,-15051520898,4.5967319325989862E18,1384241566716777919105578454627829,8775070521693797515,195376,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,240,0x0c0a0dfee34f9ed2505752e00439589ee8a5704187a2dd7fc78ab2b963c1c453,2021-08-13T20:19:17.000+0000,13018951,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,305244357.25047535,195370,195380,305061274.72035027,305366473.309258,17471.243723629846,17466.0033986127,17474.73814708701,100436.51814814043,45.984221582072415,0.0005,0,0.002298365966299493,2021-08-13T00:00:00.000+0000,1,3197.9330746028095,100436.51814814043,147054.4631071737,0,7.350020541170594,0.000029698134872996607
0x5f62593C70069AbB35dFe2B63db969e8906609d6,0x5f62593C70069AbB35dFe2B63db969e8906609d6,-2158473745,1.13001000000000026E18,1812339285432308196735042892387743,14043065054675620057,200765,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,57,0x56c1c8a201ad6bd044c8fb565466555a47a3f122d78f617d434c632e459287dd,2022-05-30T06:47:24.000+0000,14871148,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,523211449.7331949,200760,200770,522949922.471737,523473107.7844388,22873.81581051126,22868.098357137984,22879.534693355083,153457.210672524,80.29056966798845,0.0005,0,0.0005650050000000002,2022-05-30T00:00:00.000+0000,1,1914.8368775534088,153457.210672524,153743.34372003545,0,1.0818924100020642,0.000003521778833183864
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,5708701767,-1.34428281423650253E18,1216083466032607338589536373405612,13149023955146985347,192785,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,264,0xa578522203ebf05871d9ba5190ea16dd3594d193abe8cc081c1a549b24907b18,2021-10-26T00:34:13.000+0000,13489829,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,235574115.93524063,192780,192790,235456364.20514697,235691926.55297568,15348.423890915987,15344.587456336092,15352.261284676459,214138.00065890994,50.445370193387795,0.0005,2.8543508835,0,2021-10-26T00:00:00.000+0000,1,4192.079397409927,214138.00065890994,211470.9970824178,2.8543508835,0,0.000006706509727585196
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,94966093,-2.9472829473768084E16,1396094376638063603410934696727247,9303147512651898745,195546,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,367,0xba6aa4ffa03e91db8a723f83da8ddbb3c42c067336eaf92b443ed888f52c12c4,2021-08-13T19:59:36.000+0000,13018853,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,310477606.25501007,195540,195550,310291384.87417156,310601815.92741036,17620.374747859652,17615.0896924816,17623.89899901297,105579.50508618522,49.167649794549824,0.0005,0.0474830465,0,2021-08-13T00:00:00.000+0000,1,3197.9330746028095,105579.50508618522,157234.8534784789,0.0474830465,0,1.8067143195419073e-7
0xB23DC3F00856288Cd7B6Bde5D06159f01b75aA4C,0xB23DC3F00856288Cd7B6Bde5D06159f01b75aA4C,-1550752649,8.1184930642362202E17,1812332913329689118647303250452419,14043065054675620057,200765,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,53,0x4eb6491150cd3db6ad29a524d327f7ee515dab2fef84f65495c961d7feaa4f84,2022-05-30T06:47:24.000+0000,14871148,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,523211449.7331949,200760,200770,522949922.471737,523473107.7844388,22873.81581051126,22868.098357137984,22879.534693355083,153457.210672524,80.29056966798845,0.0005,0,0.000405924653211811,2022-05-30T00:00:00.000+0000,1,1914.8368775534088,153457.210672524,153743.34372003545,0,0.7772794954780544,0.0000025302021248464273
0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,5522213036,-1.30038556182296858E18,1216091565877708751798245043054702,13149023955146985347,192786,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,315,0xfd1cda7e42a676bff36737b8c505aad22dbc0da443bbe75cc2d7a371b7d9c8f3,2021-10-26T00:33:44.000+0000,13489827,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,235597673.34683415,192780,192790,235456364.20514697,235691926.55297568,15349.191292925962,15344.587456336092,15352.261284676459,171306.11787418718,60.5359576057748,0.0005,2.761106518,0,2021-10-26T00:00:00.000+0000,1,4192.079397409927,171306.11787418718,253771.5406816493,2.761106518,0,0.000006495534315730951
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xCE9000536C859B6807C3986B03B73B54e8747cDf,-2404781959,7.4707030260131776E17,1396094627636784211386596886519861,9303147512651898745,195546,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,83,0x5e66c952f2f124eae1e3bdd74fb3e06a6381d24f63fd88c2afe3507148fda991,2021-08-13T19:59:36.000+0000,13018853,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,310477606.25501007,195540,195550,310291384.87417156,310601815.92741036,17620.374747859652,17615.0896924816,17623.89899901297,105579.50508618522,49.167649794549824,0.0005,0,0.0003735351513006589,2021-08-13T00:00:00.000+0000,1,3197.9330746028095,105579.50508618522,157234.8534784789,0,1.1945404148711416,0.000004545187033901083
0x563bDabAa8846ec445b25Bfbed88d160890a02Ed,0x563bDabAa8846ec445b25Bfbed88d160890a02Ed,-2519653255,1.31907895587522662E18,1812328335328528280521798945833252,14043065054675620057,200765,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,43,0x517f18f72c129a6ac46d7da4f491841e3f5cfcec4c47b8989c7cca87a9223945,2022-05-30T06:47:24.000+0000,14871148,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,523211449.7331949,200760,200770,522949922.471737,523473107.7844388,22873.81581051126,22868.098357137984,22879.534693355083,153457.210672524,80.29056966798845,0.0005,0,0.0006595394779376134,2022-05-30T00:00:00.000+0000,1,1914.8368775534088,153457.210672524,153743.34372003545,0,1.262910514557265,0.000004111029412217276
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,2770019804,-6.5229801641157018E17,1216099401224193384573464666278000,13149023955146985347,192786,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,174,0xcc1ca49b5b2956656efd187f256a4733137241717ae4ff90b11c50bad682e12a,2021-10-26T00:33:44.000+0000,13489827,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,235597673.34683415,192780,192790,235456364.20514697,235691926.55297568,15349.191292925962,15344.587456336092,15352.261284676459,171306.11787418718,60.5359576057748,0.0005,1.385009902,0,2021-10-26T00:00:00.000+0000,1,4192.079397409927,171306.11787418718,253771.5406816493,1.385009902,0,0.000003258251460934098
0x911605012f87A3017322c81fCB4C90ADA7C09116,0x911605012f87A3017322c81fCB4C90ADA7C09116,39631425527,-1.2300468864945746E19,1396088268561776537754760826040229,9303147512651898745,195546,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5,0xea6187e57dce8ec0a8f7d63336fd599b3db599a6ae9ca6b8ab146fc754bc5ac6,2021-08-13T19:58:59.000+0000,13018849,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,310477606.25501007,195540,195550,310291384.87417156,310601815.92741036,17620.374747859652,17615.0896924816,17623.89899901297,105579.50508618522,49.167649794549824,0.0005,19.815712763500002,0,2021-08-13T00:00:00.000+0000,1,3197.9330746028095,105579.50508618522,157234.8534784789,19.815712763500002,0,0.00007539813605208502
0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x19EcC28490c5E935Bd9D3cC3276511B657808120,-94185774379,4.93E19,1812320897070044281867198982518796,14043065054675620057,200765,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,42,0x91cd3a2fcfb16c5a2969e9883dcc77aaecb79dce846b14a46e4707bbdb26633f,2022-05-30T06:47:18.000+0000,14871146,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,523211449.7331949,200760,200770,522949922.471737,523473107.7844388,22873.81581051126,22868.098357137984,22879.534693355083,153457.210672524,80.29056966798845,0.0005,0,0.02465,2022-05-30T00:00:00.000+0000,1,1914.8368775534088,153457.210672524,153743.34372003545,0,47.20072903169152,0.00015364792920059505
0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7Ef2F7af07a2185465875C1Fc099f8A8E38A84cD,-15179420159,3.5780505948990316E18,1216103331582327058719915684355879,13149023955146985347,192786,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,474,0xda093b705e7c670b0fbd14eef30a5840d28508b2f79b9e79ab010b05d809acb6,2021-10-26T00:33:35.000+0000,13489826,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,235597673.34683415,192780,192790,235456364.20514697,235691926.55297568,15349.191292925962,15344.587456336092,15352.261284676459,171306.11787418718,60.5359576057748,0.0005,0,0.0017890252974495158,2021-10-26T00:00:00.000+0000,1,4192.079397409927,171306.11787418718,253771.5406816493,0,7.499736090883282,0.000017643213986740606
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,3498448346,-1.08590766884221978E18,1396193022737168063136067873740617,9303147512651898745,195548,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,413,0xc8cd6219c0c29ed8b78446e46502ee51a2624232d4b345338945ae0bee56d88b,2021-08-13T19:58:41.000+0000,13018845,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,310539704.8810371,195540,195550,310291384.87417156,310601815.92741036,17622.136785334438,17615.0896924816,17623.89899901297,52787.11318741676,65.56014434530236,0.0005,1.749224173,0,2021-08-13T00:00:00.000+0000,1,3197.9330746028095,52787.11318741676,209656.95397757678,1.749224173,0,0.000006665131324535892
0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x9A2642039E9b323E702eba1c2069a73Fa602746d,-150202271797,8.039739975501428E19,1832800958747995305414037031434801,12254091083391881068,200990,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,67,0x5255a9e07be472bc6ff4c6019aa01bccc052d3f07c47fd2a08b4086062baa185,2022-05-30T02:18:52.000+0000,14870000,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,535116542.18078387,200990,201000,535116542.18078387,535651899.58963376,23132.586154184835,23132.586154184835,23144.154760751877,264786.98992031254,0,0.0005,0,0.040198699877507134,2022-05-30T00:00:00.000+0000,1,1914.8368775534088,264786.98992031254,0,0,76.97395295515236,0.0002907014161772737
0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,-8242516982,1.94285E18,1216081783166733899592186656637034,13149023955146985347,192785,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,313,0x5df54fb518a442546acc354571c808d796833282961cc006706d7e74acc6c4c7,2021-10-26T00:33:35.000+0000,13489826,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,235574115.93524063,192780,192790,235456364.20514697,235691926.55297568,15348.423890915987,15344.587456336092,15352.261284676459,214138.00065890994,50.445370193387795,0.0005,0,0.000971425,2021-10-26T00:00:00.000+0000,1,4192.079397409927,214138.00065890994,211470.9970824178,0,4.072290728628938,0.000009568149992693418
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-25748768053,8.0E18,1396202270625492473125349850699013,9303147512651898745,195548,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,148,0x134bbbace2daddd2d9813619f56353d493e06da9bd35215b9b9a278cae17c8e1,2021-08-13T19:58:34.000+0000,13018843,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,310539704.8810371,195540,195550,310291384.87417156,310601815.92741036,17622.136785334438,17615.0896924816,17623.89899901297,52787.11318741676,65.56014434530236,0.0005,0,0.004,2021-08-13T00:00:00.000+0000,1,3197.9330746028095,52787.11318741676,209656.95397757678,0,12.791732298411238,0.00004874079432083074
0x4Cb18386e5d1F34dC6EEA834bf3534A970a3f8e7,0x56178a0d5F301bAf6CF3e1Cd53d9863437345Bf9,-71645037846,3.833273005725E19,1832281356963785906105335733447215,12252616991138890165,200984,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,51,0xb7ec1bcd02dd35a99d8937c8aeb382547e67adac1a5dbfd66cc5a4dc5b7f6181,2022-05-30T02:18:52.000+0000,14870000,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,534795584.5999895,200980,200990,534581719.8350139,535116542.18078387,23125.647766062455,23121.023330186188,23132.586154184835,158916.6323040158,56.66144159198061,0.0005,0,0.019166365028625,2022-05-30T00:00:00.000+0000,1,1914.8368775534088,158916.6323040158,108497.417895663,0,36.700462565461144,0.0001372420878336677
0xE592427A0AEce92De3Edee1F18E0157C05861564,0x95Fbf38c9AF3A8Fbd51D08Fc6D2DE480cf11767C,-15195000000,3.5996102281036769E18,1219126966153075138024316251034025,89341860735860763856,192835,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,59,0x1805148662089dfa7030fc88ee0dcc2876375417fe11ae32c830bcc0535c90b1,2021-10-26T04:17:14.000+0000,13490827,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,236754876.92051986,192830,192840,236636534.9870064,236873278.03683546,15386.841031235745,15382.994994051269,15390.688030001631,1451341.247917514,343.6121185203781,0.0005,0,0.0017998051140518385,2021-10-26T00:00:00.000+0000,1,4192.079397409927,1451341.247917514,1440449.282749655,0,7.544925937969736,0.0000026090845301402366
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xd2eA729970c85ABe1a83AC5627740aBEc17Ef16D,-3144540200,9.7693780103426048E17,1396134174490651817074215744703320,9303147512651898745,195547,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,84,0x20cbf653405d70383ba50fb3247686ad0b280d861bde103eb577cd2d44373012,2021-08-13T19:58:15.000+0000,13018840,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,310508654.01563555,195540,195550,310291384.87417156,310601815.92741036,17621.255744572678,17615.0896924816,17623.89899901297,79182.64926489916,57.36369217398774,0.0005,0,0.0004884689005171302,2021-08-13T00:00:00.000+0000,1,3197.9330746028095,79182.64926489916,183445.24848452973,0,1.5620908528786,0.000005947924292372694
0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1500601783,-8.0196828433767488E17,1832033612889772720175979397476277,12252616991138890165,200982,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,157,0x21c7b3bbbcd738dfae84dd776c78fad9ea4771e29e1582108cf2b86c0128a323,2022-05-30T02:18:49.000+0000,14869999,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,534688641.52479815,200980,200990,534581719.8350139,535116542.18078387,23123.335432519205,23121.023330186188,23132.586154184835,211899.43786724197,28.329304330773635,0.0005,0.7503008915,0,2022-05-30T00:00:00.000+0000,1,1914.8368775534088,211899.43786724197,54245.99664799885,0.7503008915,0,0.000002819138689591288
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE0C79797Dbf46FcAF3a649D3B5e0cE72196abad9,-17119815032,4.0555655355837665E18,1219123775622829401590179356555471,89341860735860763856,192835,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,370,0xea6192f96b348be72cf15871c8355d547e8f8f5cb088cba9b6fc09c072ac135b,2021-10-26T04:16:34.000+0000,13490825,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,236754876.92051986,192830,192840,236636534.9870064,236873278.03683546,15386.841031235745,15382.994994051269,15390.688030001631,1451341.247917514,343.6121185203781,0.0005,0,0.002027782767791883,2021-10-26T00:00:00.000+0000,1,4192.079397409927,1451341.247917514,1440449.282749655,0,8.500626363283232,0.000002939571961777619
0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-147318616,4.5E16,1384358230516088869622236149720763,8805392213853080190,195378,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,218,0x02301ec04b9d9508043d9a1046efb034d22860f2f4ea34bdf57ef559821cdbe3,2021-08-13T20:54:21.000+0000,13019126,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,305305409.17436904,195370,195380,305061274.72035027,305366473.309258,17472.990848002213,17466.0033986127,17474.73814708701,50389.265577073245,61.527232449127396,0.0005,0,0.0000225,2021-08-13T00:00:00.000+0000,1,3197.9330746028095,50389.265577073245,196759.9716378397,0,0.07195349417856321,2.9113379021273203e-7
0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x08Ea425b5957Ab2d9b74056cDdce1B94e0271542,-7477195776,4.0E18,1832038798596108659851080920168772,12252616991138890165,200982,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,58,0xc4ef24392cb6d6de1e76258b0ef47fb621af2a6eaa306c73d0f5116d54f7f918,2022-05-30T02:18:49.000+0000,14869999,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500,10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,6,WETH,18,534688641.52479815,200980,200990,534581719.8350139,535116542.18078387,23123.335432519205,23121.023330186188,23132.586154184835,211899.43786724197,28.329304330773635,0.0005,0,0.002,2022-05-30T00:00:00.000+0000,1,1914.8368775534088,211899.43786724197,54245.99664799885,0,3.8296737551068176,0.000014389402403547565
